# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Jul  1 21:30:23 2025
#
# COLUMN star_id:        Star ID
# COLUMN region:         Part of Sky Surveyed
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN starthjd:       Start HJD [day]
# COLUMN endhjd:         End HJD [day]
# COLUMN bmag:           B Mag [mag]
# COLUMN vmag:           V Mag [mag]
# COLUMN rmag:           R Mag [mag]
# COLUMN rerr:           R Mag uncertainty [mag]
# COLUMN lcfil:          Light Curve Filter
# COLUMN npts:           Points in Light Curve
#
star_id,region,ra,dec,starthjd,endhjd,bmag,vmag,rmag,rerr,lcfil,npts
TrES_Lyr1_00859,TrES_Lyr1,285.5146,45.1011,2453541.79,2453616.73,13.059,11.406,12.406,0.037,R,15546
TrES_Lyr1_00860,TrES_Lyr1,287.7746,47.4394,2453541.79,2453616.73,13.429,11.278,12.411,0.031,R,15546
TrES_Lyr1_00861,TrES_Lyr1,289.0113,47.5939,2453541.79,2453616.73,,,12.413,0.031,R,15546
TrES_Lyr1_00862,TrES_Lyr1,281.4283,48.0128,2453541.79,2453616.73,12.971,11.432,12.414,0.030,R,15546
TrES_Lyr1_00863,TrES_Lyr1,287.6529,44.7117,2453549.75,2453611.95,12.816,11.043,12.415,0.045,R,4148
TrES_Lyr1_00864,TrES_Lyr1,281.1375,46.5917,2453541.79,2453616.73,12.364,11.214,12.416,0.034,R,15546
TrES_Lyr1_00865,TrES_Lyr1,289.5208,46.9494,2453549.75,2453611.95,11.430,10.967,12.417,0.028,R,4148
TrES_Lyr1_00866,TrES_Lyr1,287.9133,46.0314,2453541.79,2453616.73,12.603,11.315,12.418,0.042,R,15545
TrES_Lyr1_00867,TrES_Lyr1,284.0633,44.4550,2453541.79,2453616.73,11.418,10.870,12.421,0.041,R,15546
TrES_Lyr1_00868,TrES_Lyr1,287.3683,44.8578,2453541.79,2453616.73,,,12.422,0.028,R,15546
TrES_Lyr1_00869,TrES_Lyr1,286.0075,47.9786,2453541.79,2453616.73,11.696,10.945,12.422,0.042,R,15546
TrES_Lyr1_00870,TrES_Lyr1,284.9758,44.5578,2453541.79,2453616.73,11.357,10.849,12.423,0.031,R,15546
TrES_Lyr1_00871,TrES_Lyr1,285.0158,48.9833,2453541.79,2453616.73,11.885,11.022,12.423,0.026,R,15546
TrES_Lyr1_00872,TrES_Lyr1,288.0754,47.2019,2453541.79,2453616.73,11.606,11.037,12.424,0.039,R,15546
TrES_Lyr1_00873,TrES_Lyr1,287.1158,49.1242,2453541.79,2453616.73,12.311,11.041,12.425,0.042,R,15546
TrES_Lyr1_00874,TrES_Lyr1,287.6558,49.5814,2453541.79,2453616.73,12.491,11.240,12.425,0.047,R,15546
TrES_Lyr1_00875,TrES_Lyr1,281.7146,44.0144,2453549.75,2453611.95,11.553,11.024,12.426,0.042,R,4147
TrES_Lyr1_00876,TrES_Lyr1,284.4654,46.6497,2453541.79,2453616.73,11.419,10.888,12.426,0.053,R,15546
TrES_Lyr1_00877,TrES_Lyr1,280.9087,49.4172,2453549.75,2453611.95,11.315,10.759,12.428,0.022,R,4147
TrES_Lyr1_00878,TrES_Lyr1,287.3129,46.6094,2453541.79,2453616.73,12.932,11.601,12.428,0.036,R,15546
TrES_Lyr1_00879,TrES_Lyr1,281.7271,46.1097,2453541.79,2453616.73,12.286,11.290,12.429,0.040,R,15546
TrES_Lyr1_00880,TrES_Lyr1,285.1871,45.4475,2453541.79,2453616.73,11.528,10.953,12.429,0.028,R,15546
TrES_Lyr1_00881,TrES_Lyr1,284.0158,44.0292,2453549.75,2453611.95,12.340,11.128,12.431,0.025,R,4148
TrES_Lyr1_00882,TrES_Lyr1,283.1862,49.2731,2453541.79,2453616.73,,,12.431,0.058,R,15546
TrES_Lyr1_00883,TrES_Lyr1,282.1854,48.9425,2453541.79,2453616.73,,,12.431,0.040,R,15545
TrES_Lyr1_00884,TrES_Lyr1,287.5683,46.0083,2453541.79,2453616.73,11.377,10.891,12.433,0.036,R,15546
TrES_Lyr1_00885,TrES_Lyr1,282.3250,49.3350,2453541.79,2453616.73,12.029,11.229,12.433,0.038,R,15546
TrES_Lyr1_00886,TrES_Lyr1,283.3167,49.4600,2453541.79,2453616.73,11.411,10.880,12.434,0.037,R,15546
TrES_Lyr1_00887,TrES_Lyr1,289.0796,47.2567,2453541.79,2453616.73,,,12.434,0.031,R,15546
TrES_Lyr1_00888,TrES_Lyr1,284.0375,45.6572,2453541.79,2453616.73,12.590,11.360,12.435,0.048,R,15546
TrES_Lyr1_00889,TrES_Lyr1,284.8204,45.1083,2453541.79,2453616.73,11.405,10.944,12.435,0.034,R,15546
TrES_Lyr1_00890,TrES_Lyr1,280.9892,47.3919,2453549.75,2453611.95,12.278,11.294,12.435,0.023,R,4148
TrES_Lyr1_00891,TrES_Lyr1,284.2683,47.5775,2453541.79,2453616.73,12.455,11.359,12.436,0.041,R,15544
TrES_Lyr1_00892,TrES_Lyr1,283.4004,44.6642,2453541.79,2453616.73,12.837,11.587,12.438,0.043,R,15546
TrES_Lyr1_00893,TrES_Lyr1,288.5138,49.0222,2453541.79,2453616.73,,,12.438,0.042,R,15546
TrES_Lyr1_00894,TrES_Lyr1,282.8608,46.7800,2453541.79,2453616.73,11.316,10.811,12.440,0.035,R,11398
TrES_Lyr1_00895,TrES_Lyr1,289.5679,45.1142,2453549.75,2453611.95,12.749,11.324,12.444,0.067,R,4148
TrES_Lyr1_00896,TrES_Lyr1,284.2088,45.6736,2453541.79,2453616.73,11.256,10.968,12.442,0.031,R,15546
TrES_Lyr1_00897,TrES_Lyr1,282.0271,49.1317,2453541.79,2453616.73,12.674,11.032,12.442,0.042,R,15546
TrES_Lyr1_00898,TrES_Lyr1,282.0817,48.4542,2453541.79,2453616.73,11.587,10.984,12.442,0.041,R,15546
TrES_Lyr1_00899,TrES_Lyr1,282.8208,47.0319,2453541.79,2453616.73,11.011,10.870,12.444,0.034,R,15546
TrES_Lyr1_00900,TrES_Lyr1,285.4154,49.6131,2453541.79,2453616.73,11.688,10.951,12.447,0.043,R,15546
TrES_Lyr1_00901,TrES_Lyr1,286.7908,48.0203,2453541.79,2453616.73,12.047,11.032,12.448,0.048,R,15546
TrES_Lyr1_00902,TrES_Lyr1,288.8254,48.9489,2453541.79,2453616.73,,,12.449,0.035,R,15546
TrES_Lyr1_00903,TrES_Lyr1,284.1421,47.8875,2453541.79,2453616.73,12.724,11.271,12.449,0.034,R,15545
TrES_Lyr1_00904,TrES_Lyr1,283.6862,48.1517,2453541.79,2453616.73,,,12.471,0.041,R,15546
TrES_Lyr1_00905,TrES_Lyr1,286.4167,44.1047,2453549.75,2453611.95,13.189,12.087,12.449,0.018,R,4148
TrES_Lyr1_00906,TrES_Lyr1,289.6775,49.0364,2453549.75,2453611.95,12.001,11.114,12.449,0.043,R,4148
TrES_Lyr1_00907,TrES_Lyr1,286.4096,48.5758,2453541.79,2453616.73,,,12.451,0.040,R,15546
TrES_Lyr1_00908,TrES_Lyr1,288.1025,44.8958,2453541.79,2453616.73,11.743,11.076,12.451,0.026,R,15545
TrES_Lyr1_00909,TrES_Lyr1,288.9696,49.2917,2453541.79,2453616.73,,,12.452,0.042,R,11398
TrES_Lyr1_00910,TrES_Lyr1,289.3725,45.6247,2453549.75,2453611.95,12.060,11.181,12.453,0.019,R,4148
TrES_Lyr1_00911,TrES_Lyr1,286.5267,47.2914,2453541.79,2453616.73,,,12.453,0.041,R,15546
TrES_Lyr1_00912,TrES_Lyr1,283.3408,48.2222,2453541.79,2453616.73,11.598,11.046,12.454,0.029,R,15546
TrES_Lyr1_00913,TrES_Lyr1,284.4054,46.3261,2453541.79,2453616.73,11.313,11.021,12.455,0.042,R,15546
TrES_Lyr1_00914,TrES_Lyr1,283.7883,44.2286,2453549.75,2453611.95,,,12.455,0.036,R,4146
TrES_Lyr1_00915,TrES_Lyr1,284.5846,45.3058,2453541.79,2453616.73,11.771,10.992,12.457,0.040,R,15546
TrES_Lyr1_00916,TrES_Lyr1,282.9125,44.8456,2453549.75,2453611.95,12.210,11.369,12.458,0.034,R,4148
TrES_Lyr1_00917,TrES_Lyr1,289.0279,45.4331,2453541.79,2453616.73,,,12.459,0.032,R,15546
TrES_Lyr1_00918,TrES_Lyr1,288.8079,48.4081,2453541.79,2453616.73,,,12.460,0.031,R,15546
TrES_Lyr1_00919,TrES_Lyr1,286.7346,44.7125,2453541.79,2453616.73,12.222,11.503,12.461,0.063,R,15546
TrES_Lyr1_00920,TrES_Lyr1,281.3238,47.2967,2453541.79,2453616.73,11.635,11.150,12.461,0.035,R,15543
TrES_Lyr1_00921,TrES_Lyr1,281.3658,48.7561,2453541.79,2453616.73,11.437,11.110,12.462,0.043,R,15546
TrES_Lyr1_00922,TrES_Lyr1,286.5408,46.0419,2453541.79,2453616.73,11.910,11.394,12.462,0.036,R,15546
TrES_Lyr1_00923,TrES_Lyr1,283.8204,47.9658,2453541.79,2453616.73,13.193,11.221,12.462,0.036,R,15545
TrES_Lyr1_00924,TrES_Lyr1,286.1846,46.4833,2453541.79,2453616.73,13.505,11.322,12.488,0.033,R,15546
TrES_Lyr1_00925,TrES_Lyr1,282.2462,44.2822,2453541.79,2453616.73,11.409,11.048,12.463,0.036,R,15546
TrES_Lyr1_00926,TrES_Lyr1,285.3263,47.3656,2453541.79,2453616.73,,,12.464,0.056,R,15546
TrES_Lyr1_00927,TrES_Lyr1,289.2742,46.5239,2453549.75,2453611.95,,,12.469,0.176,R,4148
TrES_Lyr1_00928,TrES_Lyr1,287.0721,46.0953,2453541.79,2453616.73,12.789,11.296,12.469,0.044,R,15546
TrES_Lyr1_00929,TrES_Lyr1,289.0967,47.8489,2453541.79,2453616.73,,,12.471,0.032,R,15546
TrES_Lyr1_00930,TrES_Lyr1,282.6546,47.5314,2453541.79,2453616.73,11.432,10.983,12.471,0.035,R,15546
TrES_Lyr1_00931,TrES_Lyr1,288.1075,48.8392,2453541.79,2453616.73,11.133,10.800,12.474,0.038,R,15546
TrES_Lyr1_00932,TrES_Lyr1,286.9429,46.3683,2453541.79,2453616.73,11.516,10.993,12.474,0.040,R,15546
TrES_Lyr1_00933,TrES_Lyr1,285.9787,48.0203,2453541.79,2453616.73,11.337,10.774,12.475,0.034,R,15546
TrES_Lyr1_00934,TrES_Lyr1,287.3208,44.0036,2453549.75,2453611.95,12.327,11.347,12.476,0.024,R,4148
TrES_Lyr1_00935,TrES_Lyr1,288.3871,44.1850,2453549.75,2453611.95,12.792,11.209,12.477,0.042,R,4148
TrES_Lyr1_00936,TrES_Lyr1,284.5446,49.5681,2453541.79,2453616.73,11.245,10.835,12.478,0.128,R,15546
TrES_Lyr1_00937,TrES_Lyr1,283.2283,43.9639,2453549.75,2453611.95,,,12.478,0.030,R,4148
TrES_Lyr1_00938,TrES_Lyr1,288.0392,45.7094,2453541.79,2453616.73,,,12.497,0.031,R,15546
TrES_Lyr1_00939,TrES_Lyr1,288.2821,46.3975,2453541.79,2453616.73,12.130,11.103,12.481,0.035,R,15546
TrES_Lyr1_00940,TrES_Lyr1,286.7471,48.7244,2453541.79,2453616.73,11.745,11.127,12.481,0.041,R,15545
TrES_Lyr1_00941,TrES_Lyr1,281.0517,47.6753,2453549.75,2453611.95,11.174,10.932,12.478,0.041,R,4147
TrES_Lyr1_00942,TrES_Lyr1,287.6037,46.4128,2453541.79,2453616.73,11.464,10.999,12.482,0.054,R,15546
TrES_Lyr1_00943,TrES_Lyr1,285.1338,49.2592,2453541.79,2453616.73,12.385,11.275,12.482,0.034,R,15544
TrES_Lyr1_00944,TrES_Lyr1,281.9246,48.4872,2453541.79,2453616.73,11.354,10.777,12.483,0.038,R,15546
TrES_Lyr1_00945,TrES_Lyr1,286.9879,46.5858,2453541.79,2453616.73,,,12.361,0.045,R,15541
TrES_Lyr1_00946,TrES_Lyr1,281.1062,46.6781,2453541.79,2453616.73,11.205,10.774,12.485,0.045,R,15546
TrES_Lyr1_00947,TrES_Lyr1,283.9987,46.4925,2453541.79,2453616.73,,,12.485,0.032,R,15545
TrES_Lyr1_00948,TrES_Lyr1,285.3017,47.3850,2453541.79,2453616.73,,,12.485,0.036,R,15546
TrES_Lyr1_00949,TrES_Lyr1,285.9146,48.6381,2453541.79,2453616.73,11.585,11.179,12.484,0.075,R,15546
TrES_Lyr1_00950,TrES_Lyr1,286.6587,45.9497,2453541.79,2453616.73,13.334,11.656,12.485,0.050,R,15546
TrES_Lyr1_00951,TrES_Lyr1,283.6900,45.5331,2453541.79,2453616.73,12.841,11.403,12.486,0.026,R,15546
TrES_Lyr1_00952,TrES_Lyr1,284.3096,46.2136,2453541.79,2453616.73,,,12.489,0.037,R,15546
TrES_Lyr1_00953,TrES_Lyr1,286.9800,44.3708,2453541.79,2453616.73,11.543,10.947,12.491,0.032,R,15546
TrES_Lyr1_00954,TrES_Lyr1,284.0308,44.7903,2453541.79,2453616.73,11.041,10.811,12.492,0.029,R,15546
TrES_Lyr1_00955,TrES_Lyr1,287.3442,45.3964,2453549.75,2453611.95,,,12.493,0.205,R,4147
TrES_Lyr1_00956,TrES_Lyr1,286.0125,47.1233,2453541.79,2453616.73,11.461,10.820,12.493,0.033,R,15545
TrES_Lyr1_00957,TrES_Lyr1,286.5500,44.0808,2453549.75,2453611.95,11.374,10.979,12.494,0.036,R,4148
TrES_Lyr1_00958,TrES_Lyr1,288.1217,44.5786,2453541.79,2453616.73,12.870,11.584,12.495,0.028,R,15546
TrES_Lyr1_00959,TrES_Lyr1,283.9804,49.3853,2453541.79,2453616.73,10.975,10.769,12.496,0.038,R,15546
TrES_Lyr1_00960,TrES_Lyr1,286.2800,46.4103,2453541.79,2453616.73,10.941,10.701,12.496,0.037,R,15546
TrES_Lyr1_00961,TrES_Lyr1,287.6538,45.0961,2453541.79,2453616.73,,,12.496,0.038,R,15546
TrES_Lyr1_00962,TrES_Lyr1,286.7287,44.7519,2453541.79,2453616.73,12.870,11.238,12.498,0.037,R,15546
TrES_Lyr1_00963,TrES_Lyr1,287.3683,45.6814,2453541.79,2453616.73,12.098,11.199,12.500,0.037,R,15546
TrES_Lyr1_00964,TrES_Lyr1,284.0804,46.7978,2453541.79,2453616.73,,,12.500,0.044,R,15545
TrES_Lyr1_00965,TrES_Lyr1,288.4504,48.6694,2453541.79,2453616.73,11.150,10.851,12.501,0.030,R,15546
TrES_Lyr1_00966,TrES_Lyr1,289.2088,47.0497,2453541.79,2453616.73,,,12.501,0.029,R,11398
TrES_Lyr1_00967,TrES_Lyr1,281.3662,47.0342,2453541.79,2453616.73,13.393,11.482,12.501,0.049,R,15546
TrES_Lyr1_00968,TrES_Lyr1,287.6746,45.2092,2453541.79,2453616.73,,,12.502,0.035,R,15546
TrES_Lyr1_00969,TrES_Lyr1,281.4942,45.1208,2453549.75,2453611.95,13.198,11.413,12.502,0.025,R,4148
TrES_Lyr1_00970,TrES_Lyr1,281.7154,47.6203,2453541.79,2453616.73,14.491,11.508,12.503,0.039,R,15546
TrES_Lyr1_00971,TrES_Lyr1,287.3475,44.8911,2453541.79,2453616.73,12.620,11.294,12.504,0.024,R,15546
TrES_Lyr1_00972,TrES_Lyr1,282.0829,45.7322,2453541.79,2453616.73,11.634,11.289,12.504,0.047,R,15546
TrES_Lyr1_00973,TrES_Lyr1,289.8483,49.7492,2453549.75,2453611.95,12.179,11.072,12.516,0.084,R,4148
TrES_Lyr1_00974,TrES_Lyr1,282.4200,45.1519,2453541.79,2453616.73,11.263,10.959,12.505,0.032,R,15544
TrES_Lyr1_00975,TrES_Lyr1,287.9733,44.4114,2453541.79,2453616.73,11.747,10.925,12.505,0.038,R,15546
TrES_Lyr1_00976,TrES_Lyr1,283.4267,47.9300,2453541.79,2453616.73,,,12.505,0.035,R,15546
TrES_Lyr1_00977,TrES_Lyr1,282.9513,44.9297,2453541.79,2453616.73,,,12.507,0.040,R,15544
TrES_Lyr1_00978,TrES_Lyr1,282.4892,48.6981,2453541.79,2453616.73,12.554,11.101,12.507,0.036,R,15546
TrES_Lyr1_00979,TrES_Lyr1,289.4721,48.1539,2453549.75,2453611.95,11.773,11.092,12.507,0.031,R,4148
TrES_Lyr1_00980,TrES_Lyr1,288.1942,45.9897,2453541.79,2453616.73,12.696,11.193,12.508,0.035,R,15546
TrES_Lyr1_00981,TrES_Lyr1,285.4708,46.4972,2453541.79,2453616.73,13.131,11.616,12.509,0.037,R,15546
TrES_Lyr1_00982,TrES_Lyr1,285.4308,45.8883,2453541.79,2453616.73,12.416,11.039,12.510,0.037,R,15546
TrES_Lyr1_00983,TrES_Lyr1,289.0600,48.9406,2453541.79,2453616.73,,,12.511,0.039,R,15545
TrES_Lyr1_00984,TrES_Lyr1,287.5529,49.7969,2453549.75,2453611.95,11.372,10.851,12.511,0.034,R,4147
TrES_Lyr1_00985,TrES_Lyr1,285.0600,48.6139,2453541.79,2453616.73,11.753,11.013,12.512,0.036,R,15545
TrES_Lyr1_00986,TrES_Lyr1,284.0004,45.0917,2453541.79,2453616.73,12.781,11.249,12.512,0.035,R,15546
TrES_Lyr1_00987,TrES_Lyr1,282.6783,44.9006,2453541.79,2453616.73,11.691,11.168,12.514,0.045,R,15546
TrES_Lyr1_00988,TrES_Lyr1,289.4821,44.4136,2453549.75,2453611.95,11.818,11.334,12.514,0.024,R,4148
TrES_Lyr1_00989,TrES_Lyr1,282.9492,47.7203,2453541.79,2453616.73,11.652,10.999,12.517,0.037,R,15546
TrES_Lyr1_00990,TrES_Lyr1,284.8950,44.8472,2453541.79,2453616.73,12.581,11.166,12.517,0.048,R,15546
TrES_Lyr1_00991,TrES_Lyr1,286.1900,48.3592,2453541.79,2453616.73,11.657,11.063,12.517,0.040,R,15546
TrES_Lyr1_00992,TrES_Lyr1,287.2933,46.4739,2453541.79,2453616.73,11.712,11.006,12.518,0.039,R,15545
TrES_Lyr1_00993,TrES_Lyr1,288.4621,43.9914,2453549.75,2453611.95,12.571,11.134,12.501,0.026,R,4148
TrES_Lyr1_00994,TrES_Lyr1,288.1021,49.8444,2453549.75,2453611.95,11.422,11.118,12.518,0.026,R,4148
TrES_Lyr1_00995,TrES_Lyr1,282.4017,47.8186,2453541.79,2453616.73,11.259,10.911,12.519,0.039,R,15546
TrES_Lyr1_00996,TrES_Lyr1,287.9279,47.2769,2453541.79,2453616.73,11.358,11.158,12.521,0.033,R,15546
TrES_Lyr1_00997,TrES_Lyr1,288.5508,45.2439,2453541.79,2453616.73,,,12.521,0.034,R,15545
TrES_Lyr1_00998,TrES_Lyr1,282.5888,47.2314,2453541.79,2453616.73,11.457,11.128,12.521,0.033,R,15545
TrES_Lyr1_00999,TrES_Lyr1,282.4071,45.2400,2453541.79,2453616.73,12.281,11.293,12.524,0.035,R,15546
TrES_Lyr1_01000,TrES_Lyr1,284.5779,45.8039,2453541.79,2453616.73,13.473,11.255,12.524,0.034,R,15546
TrES_Lyr1_01001,TrES_Lyr1,285.5533,49.7683,2453549.75,2453611.95,12.335,11.219,12.526,0.034,R,4148
TrES_Lyr1_01002,TrES_Lyr1,281.1212,49.0969,2453541.79,2453616.73,11.946,11.251,12.527,0.036,R,15546
TrES_Lyr1_01003,TrES_Lyr1,285.2796,48.7158,2453541.79,2453616.73,11.654,10.967,12.527,0.058,R,11398
TrES_Lyr1_01004,TrES_Lyr1,282.6046,49.4397,2453541.79,2453616.73,11.282,10.849,12.528,0.052,R,15546
TrES_Lyr1_01005,TrES_Lyr1,281.8671,44.4758,2453541.79,2453616.73,11.748,11.121,12.530,0.041,R,15546
TrES_Lyr1_01006,TrES_Lyr1,288.5558,48.4267,2453541.79,2453616.73,,,12.531,0.030,R,15546
TrES_Lyr1_01007,TrES_Lyr1,284.9396,45.8608,2453541.79,2453616.73,12.219,11.046,12.532,0.034,R,15546
TrES_Lyr1_01008,TrES_Lyr1,283.6717,46.1114,2453541.79,2453616.73,11.882,11.097,12.533,0.027,R,15546
TrES_Lyr1_01009,TrES_Lyr1,287.8900,49.0078,2453541.79,2453616.73,,,12.418,0.034,R,15546
TrES_Lyr1_01010,TrES_Lyr1,284.0850,44.0267,2453549.75,2453611.95,11.667,11.162,12.536,0.027,R,4148
TrES_Lyr1_01011,TrES_Lyr1,288.8662,45.9319,2453541.79,2453616.73,,,12.537,0.033,R,15546
TrES_Lyr1_01012,TrES_Lyr1,282.1479,49.2142,2453541.79,2453616.73,12.459,11.227,12.537,0.041,R,15546
TrES_Lyr1_01013,TrES_Lyr1,283.7579,44.2733,2453541.79,2453616.73,,,12.537,0.038,R,15546
TrES_Lyr1_01014,TrES_Lyr1,281.3917,47.4317,2453541.79,2453616.73,12.839,11.427,12.538,0.032,R,15545
TrES_Lyr1_01015,TrES_Lyr1,288.3342,48.2792,2453541.79,2453616.73,11.421,10.909,12.538,0.033,R,15546
TrES_Lyr1_01016,TrES_Lyr1,283.0617,44.2511,2453541.79,2453616.73,11.387,10.826,12.538,0.028,R,15546
TrES_Lyr1_01017,TrES_Lyr1,286.4079,47.3642,2453541.79,2453616.73,,,12.539,0.039,R,15545
TrES_Lyr1_01018,TrES_Lyr1,285.4887,44.9861,2453541.79,2453616.73,11.570,11.132,12.540,0.028,R,15546
TrES_Lyr1_01019,TrES_Lyr1,288.2450,44.5469,2453541.79,2453616.73,,,12.567,0.129,R,15545
TrES_Lyr1_01020,TrES_Lyr1,285.1129,45.6917,2453541.79,2453616.73,12.180,11.124,12.542,0.031,R,15546
TrES_Lyr1_01021,TrES_Lyr1,281.5042,48.6811,2453541.79,2453616.73,11.973,11.243,12.543,0.046,R,15545
TrES_Lyr1_01022,TrES_Lyr1,288.6633,45.5486,2453541.79,2453616.73,,,12.543,0.023,R,15546
TrES_Lyr1_01023,TrES_Lyr1,287.2892,45.1764,2453541.79,2453616.73,12.940,11.614,12.543,0.045,R,15546
TrES_Lyr1_01024,TrES_Lyr1,283.3487,48.9331,2453541.79,2453616.73,11.395,10.966,12.545,0.036,R,15546
TrES_Lyr1_01025,TrES_Lyr1,283.2763,47.3239,2453541.79,2453616.73,11.377,10.857,12.545,0.038,R,15546
TrES_Lyr1_01026,TrES_Lyr1,282.1075,48.4675,2453541.79,2453616.73,11.843,11.140,12.545,0.033,R,15546
TrES_Lyr1_01027,TrES_Lyr1,284.4646,48.9639,2453541.79,2453616.73,11.801,11.140,12.546,0.047,R,15546
TrES_Lyr1_01028,TrES_Lyr1,281.7017,45.7822,2453541.79,2453616.73,11.360,10.936,12.547,0.044,R,15546
TrES_Lyr1_01029,TrES_Lyr1,281.4979,46.5119,2453541.79,2453616.73,11.395,10.998,12.548,0.041,R,15545
TrES_Lyr1_01030,TrES_Lyr1,286.6600,47.2628,2453541.79,2453616.73,,,12.551,0.039,R,15546
TrES_Lyr1_01031,TrES_Lyr1,283.1687,49.7467,2453541.79,2453616.73,12.117,11.340,12.552,0.038,R,15546
TrES_Lyr1_01032,TrES_Lyr1,288.5833,44.1686,2453541.79,2453616.73,,,12.552,0.044,R,15545
TrES_Lyr1_01033,TrES_Lyr1,289.3929,44.1019,2453549.75,2453611.95,12.079,11.496,12.552,0.045,R,4148
TrES_Lyr1_01034,TrES_Lyr1,286.6708,48.8631,2453549.75,2453611.95,,,12.552,0.145,R,4148
TrES_Lyr1_01035,TrES_Lyr1,285.4950,48.6353,2453541.79,2453616.73,,,12.553,0.031,R,15545
TrES_Lyr1_01036,TrES_Lyr1,284.6200,44.0447,2453549.75,2453611.95,11.186,10.875,12.554,0.024,R,4148
TrES_Lyr1_01037,TrES_Lyr1,288.1954,48.4494,2453541.79,2453616.73,12.064,11.079,12.554,0.032,R,11398
TrES_Lyr1_01038,TrES_Lyr1,287.1779,45.9714,2453541.79,2453616.73,11.597,10.943,12.555,0.036,R,15545
TrES_Lyr1_01039,TrES_Lyr1,288.4500,46.8264,2453541.79,2453616.73,12.698,11.397,12.555,0.034,R,15545
TrES_Lyr1_01040,TrES_Lyr1,281.7596,46.9853,2453549.75,2453611.95,11.858,10.932,12.556,0.172,R,4148
TrES_Lyr1_01041,TrES_Lyr1,283.6404,47.9378,2453541.79,2453616.73,11.393,10.965,12.556,0.035,R,15546
TrES_Lyr1_01042,TrES_Lyr1,285.9567,44.4019,2453541.79,2453616.73,11.160,10.887,12.556,0.031,R,15546
TrES_Lyr1_01043,TrES_Lyr1,285.7883,49.1825,2453541.79,2453616.73,11.697,10.893,12.557,0.039,R,15546
TrES_Lyr1_01044,TrES_Lyr1,286.6104,48.8478,2453541.79,2453616.73,12.266,11.065,12.557,0.037,R,15546
TrES_Lyr1_01045,TrES_Lyr1,283.9954,47.3767,2453541.79,2453616.73,,,12.558,0.032,R,15546
TrES_Lyr1_01046,TrES_Lyr1,287.0537,44.3622,2453541.79,2453616.73,12.452,11.065,12.558,0.024,R,15546
TrES_Lyr1_01047,TrES_Lyr1,288.9038,48.5386,2453541.79,2453616.73,,,12.527,0.036,R,15525
TrES_Lyr1_01048,TrES_Lyr1,287.7767,47.9519,2453541.79,2453616.73,13.155,11.146,12.561,0.034,R,15546
TrES_Lyr1_01049,TrES_Lyr1,288.8567,44.2264,2453541.79,2453616.73,,,12.563,0.037,R,15545
TrES_Lyr1_01050,TrES_Lyr1,285.8367,46.6925,2453541.79,2453616.73,12.350,11.247,12.564,0.035,R,15546
TrES_Lyr1_01051,TrES_Lyr1,288.1233,45.5586,2453541.79,2453616.73,,,12.565,0.038,R,15546
TrES_Lyr1_01052,TrES_Lyr1,284.5617,48.2417,2453541.79,2453616.73,11.199,10.869,12.566,0.041,R,15546
TrES_Lyr1_01053,TrES_Lyr1,288.9721,49.4025,2453541.79,2453616.73,,,12.566,0.042,R,11398
TrES_Lyr1_01054,TrES_Lyr1,284.6192,48.9428,2453541.79,2453616.73,11.589,11.039,12.567,0.114,R,15545
TrES_Lyr1_01055,TrES_Lyr1,284.8383,46.1989,2453541.79,2453616.73,11.391,11.000,12.567,0.033,R,15546
TrES_Lyr1_01056,TrES_Lyr1,284.7021,48.6867,2453541.79,2453616.73,11.419,11.090,12.569,0.040,R,15545
TrES_Lyr1_01057,TrES_Lyr1,287.4892,44.8808,2453541.79,2453616.73,13.188,11.340,12.569,0.037,R,15544
TrES_Lyr1_01058,TrES_Lyr1,281.0329,48.0664,2453549.75,2453611.95,13.535,11.602,12.569,0.036,R,4148
TrES_Lyr1_01059,TrES_Lyr1,282.4917,45.3608,2453541.79,2453616.73,11.569,10.980,12.569,0.039,R,15546
TrES_Lyr1_01060,TrES_Lyr1,284.3492,44.9022,2453541.79,2453616.73,12.521,11.597,12.569,0.031,R,15546
TrES_Lyr1_01061,TrES_Lyr1,289.5225,46.8044,2453549.75,2453611.95,12.503,11.313,12.569,0.030,R,4148
TrES_Lyr1_01062,TrES_Lyr1,283.3229,44.0350,2453549.75,2453611.95,,,12.570,0.025,R,4148
TrES_Lyr1_01063,TrES_Lyr1,284.3879,45.5589,2453541.79,2453616.73,12.729,11.593,12.571,0.057,R,15545
TrES_Lyr1_01064,TrES_Lyr1,287.5433,47.1608,2453541.79,2453616.73,12.287,11.580,12.571,0.039,R,15546
TrES_Lyr1_01065,TrES_Lyr1,281.4117,46.5844,2453541.79,2453616.73,13.037,11.358,12.572,0.042,R,15546
TrES_Lyr1_01066,TrES_Lyr1,287.5942,45.8100,2453541.79,2453616.73,12.619,11.353,12.572,0.047,R,15546
TrES_Lyr1_01067,TrES_Lyr1,286.2383,47.9256,2453541.79,2453616.73,12.269,11.254,12.573,0.042,R,15546
TrES_Lyr1_01068,TrES_Lyr1,282.3796,44.6792,2453541.79,2453616.73,12.518,11.303,12.574,0.046,R,15546
TrES_Lyr1_01069,TrES_Lyr1,288.6292,46.8839,2453541.79,2453616.73,,,12.574,0.036,R,15546
